SKU,LOC,FECHA,UNI
Art06,LOC_409,23/04/2019,1
Art10,LOC_409,23/04/2019,1
Art02,LOC_410,23/04/2019,1
Art05,LOC_410,23/04/2019,2
Art07,LOC_410,23/04/2019,1
Art09,LOC_410,23/04/2019,1
Art01,LOC_411,23/04/2019,3
Art10,LOC_412,23/04/2019,1
Art01,LOC_415,23/04/2019,1
Art01,LOC_416,23/04/2019,3
Art03,LOC_416,23/04/2019,2
Art05,LOC_416,23/04/2019,1
Art09,LOC_416,23/04/2019,1
Art01,LOC_001,24/04/2019,3
Art02,LOC_001,24/04/2019,1
Art06,LOC_001,24/04/2019,1
Art01,LOC_002,24/04/2019,3
Art02,LOC_002,24/04/2019,2
Art03,LOC_002,24/04/2019,1
Art06,LOC_002,24/04/2019,1
Art07,LOC_002,24/04/2019,1
Art01,LOC_003,24/04/2019,2
Art03,LOC_003,24/04/2019,2
Art05,LOC_003,24/04/2019,2
Art06,LOC_003,24/04/2019,1
Art07,LOC_003,24/04/2019,1
Art08,LOC_003,24/04/2019,1
Art09,LOC_003,24/04/2019,3
Art10,LOC_003,24/04/2019,1
Art01,LOC_004,24/04/2019,2
Art01,LOC_005,24/04/2019,4
Art02,LOC_005,24/04/2019,1
Art03,LOC_005,24/04/2019,1
Art04,LOC_005,24/04/2019,1
Art05,LOC_005,24/04/2019,1
Art06,LOC_005,24/04/2019,1
Art09,LOC_005,24/04/2019,1
Art01,LOC_006,24/04/2019,6
Art03,LOC_006,24/04/2019,1
Art04,LOC_006,24/04/2019,1
Art07,LOC_006,24/04/2019,1
Art08,LOC_006,24/04/2019,1
Art02,LOC_007,24/04/2019,3
Art04,LOC_007,24/04/2019,3
Art05,LOC_007,24/04/2019,1
Art06,LOC_007,24/04/2019,3
Art07,LOC_007,24/04/2019,2
Art08,LOC_007,24/04/2019,1
Art09,LOC_007,24/04/2019,1
Art02,LOC_008,24/04/2019,1
Art06,LOC_008,24/04/2019,1
Art02,LOC_009,24/04/2019,1
Art03,LOC_009,24/04/2019,1
Art07,LOC_009,24/04/2019,2
Art10,LOC_009,24/04/2019,1
Art03,LOC_010,24/04/2019,2
Art07,LOC_010,24/04/2019,1
Art01,LOC_011,24/04/2019,2
Art07,LOC_011,24/04/2019,1
Art10,LOC_011,24/04/2019,1
Art02,LOC_012,24/04/2019,2
Art03,LOC_012,24/04/2019,2
Art05,LOC_012,24/04/2019,2
Art06,LOC_012,24/04/2019,1
Art02,LOC_013,24/04/2019,3
Art03,LOC_013,24/04/2019,2
Art05,LOC_013,24/04/2019,3
Art03,LOC_014,24/04/2019,1
Art06,LOC_014,24/04/2019,2
Art07,LOC_014,24/04/2019,1
Art02,LOC_015,24/04/2019,1
Art06,LOC_015,24/04/2019,3
Art08,LOC_015,24/04/2019,1
Art03,LOC_016,24/04/2019,1
Art04,LOC_016,24/04/2019,1
Art06,LOC_016,24/04/2019,1
Art02,LOC_017,24/04/2019,2
Art05,LOC_017,24/04/2019,2
Art06,LOC_017,24/04/2019,2
Art01,LOC_018,24/04/2019,2
Art02,LOC_018,24/04/2019,5
Art03,LOC_018,24/04/2019,3
Art06,LOC_018,24/04/2019,2
Art08,LOC_018,24/04/2019,1
Art09,LOC_018,24/04/2019,2
Art10,LOC_018,24/04/2019,3
Art02,LOC_019,24/04/2019,2
Art10,LOC_019,24/04/2019,1
Art09,LOC_020,24/04/2019,1
Art10,LOC_021,24/04/2019,1
Art01,LOC_022,24/04/2019,3
Art03,LOC_022,24/04/2019,1
Art05,LOC_022,24/04/2019,1
Art06,LOC_022,24/04/2019,3
Art08,LOC_022,24/04/2019,1
Art09,LOC_022,24/04/2019,3
Art02,LOC_023,24/04/2019,1
Art03,LOC_023,24/04/2019,3
Art04,LOC_023,24/04/2019,2
Art05,LOC_023,24/04/2019,4
Art06,LOC_023,24/04/2019,1
Art01,LOC_024,24/04/2019,1
Art02,LOC_024,24/04/2019,1
Art03,LOC_024,24/04/2019,3
Art06,LOC_024,24/04/2019,2
Art07,LOC_024,24/04/2019,1
Art09,LOC_024,24/04/2019,3
Art10,LOC_024,24/04/2019,1
Art01,LOC_025,24/04/2019,6
Art02,LOC_025,24/04/2019,1
Art03,LOC_025,24/04/2019,1
Art05,LOC_025,24/04/2019,1
Art07,LOC_025,24/04/2019,1
Art06,LOC_026,24/04/2019,1
Art07,LOC_026,24/04/2019,1
Art09,LOC_026,24/04/2019,1
Art09,LOC_027,24/04/2019,1
Art10,LOC_027,24/04/2019,1
Art03,LOC_028,24/04/2019,1
Art06,LOC_028,24/04/2019,1
Art05,LOC_029,24/04/2019,3
Art02,LOC_030,24/04/2019,4
Art03,LOC_030,24/04/2019,2
Art05,LOC_030,24/04/2019,1
Art06,LOC_030,24/04/2019,3
Art07,LOC_030,24/04/2019,1
Art09,LOC_030,24/04/2019,1
Art10,LOC_030,24/04/2019,2
Art02,LOC_031,24/04/2019,1
Art03,LOC_031,24/04/2019,1
Art05,LOC_031,24/04/2019,3
Art07,LOC_031,24/04/2019,1
Art09,LOC_031,24/04/2019,3
Art10,LOC_031,24/04/2019,1
Art01,LOC_032,24/04/2019,6
Art03,LOC_032,24/04/2019,1
Art05,LOC_032,24/04/2019,1
Art06,LOC_032,24/04/2019,2
Art07,LOC_032,24/04/2019,2
Art01,LOC_033,24/04/2019,6
Art02,LOC_033,24/04/2019,1
Art05,LOC_033,24/04/2019,3
Art06,LOC_033,24/04/2019,2
Art09,LOC_033,24/04/2019,4
Art10,LOC_033,24/04/2019,1
Art02,LOC_034,24/04/2019,8
Art03,LOC_034,24/04/2019,3
Art05,LOC_034,24/04/2019,3
Art07,LOC_034,24/04/2019,4
Art08,LOC_034,24/04/2019,2
Art10,LOC_034,24/04/2019,2
Art02,LOC_035,24/04/2019,4
Art09,LOC_035,24/04/2019,2
Art10,LOC_035,24/04/2019,2
Art02,LOC_036,24/04/2019,3
Art03,LOC_036,24/04/2019,2
Art05,LOC_036,24/04/2019,2
Art06,LOC_036,24/04/2019,2
Art03,LOC_037,24/04/2019,2
Art04,LOC_037,24/04/2019,5
Art05,LOC_037,24/04/2019,2
Art07,LOC_037,24/04/2019,1
Art08,LOC_037,24/04/2019,4
Art05,LOC_038,24/04/2019,1
Art06,LOC_038,24/04/2019,1
Art08,LOC_038,24/04/2019,1
Art03,LOC_039,24/04/2019,2
Art06,LOC_039,24/04/2019,1
Art07,LOC_039,24/04/2019,1
Art08,LOC_039,24/04/2019,1
Art03,LOC_040,24/04/2019,1
Art05,LOC_040,24/04/2019,2
Art06,LOC_040,24/04/2019,1
Art08,LOC_040,24/04/2019,1
Art10,LOC_040,24/04/2019,1
Art01,LOC_041,24/04/2019,3
Art02,LOC_041,24/04/2019,4
Art03,LOC_041,24/04/2019,2
Art04,LOC_041,24/04/2019,3
Art05,LOC_041,24/04/2019,4
Art06,LOC_041,24/04/2019,8
Art06,LOC_042,24/04/2019,2
Art07,LOC_042,24/04/2019,1
Art08,LOC_042,24/04/2019,2
Art05,LOC_043,24/04/2019,1
Art06,LOC_043,24/04/2019,1
Art09,LOC_043,24/04/2019,1
Art10,LOC_043,24/04/2019,1
Art07,LOC_044,24/04/2019,1
Art08,LOC_044,24/04/2019,1
Art09,LOC_044,24/04/2019,1
Art03,LOC_045,24/04/2019,2
Art05,LOC_045,24/04/2019,2
Art06,LOC_045,24/04/2019,2
Art08,LOC_045,24/04/2019,1
Art09,LOC_045,24/04/2019,1
Art02,LOC_046,24/04/2019,3
Art03,LOC_046,24/04/2019,1
Art04,LOC_046,24/04/2019,3
Art05,LOC_046,24/04/2019,1
Art08,LOC_046,24/04/2019,2
Art09,LOC_046,24/04/2019,1
Art01,LOC_047,24/04/2019,6
Art02,LOC_047,24/04/2019,1
Art03,LOC_047,24/04/2019,4
Art02,LOC_048,24/04/2019,1
Art06,LOC_048,24/04/2019,1
Art07,LOC_048,24/04/2019,3
Art09,LOC_048,24/04/2019,3
Art02,LOC_049,24/04/2019,1
Art03,LOC_049,24/04/2019,2
Art05,LOC_049,24/04/2019,2
Art06,LOC_049,24/04/2019,1
Art09,LOC_049,24/04/2019,1
Art01,LOC_050,24/04/2019,1
Art02,LOC_050,24/04/2019,2
Art03,LOC_050,24/04/2019,1
Art08,LOC_050,24/04/2019,2
Art09,LOC_050,24/04/2019,1
Art02,LOC_051,24/04/2019,2
Art03,LOC_051,24/04/2019,1
Art05,LOC_051,24/04/2019,1
Art06,LOC_051,24/04/2019,1
Art07,LOC_051,24/04/2019,3
Art08,LOC_051,24/04/2019,2
Art10,LOC_051,24/04/2019,1
Art02,LOC_052,24/04/2019,1
Art03,LOC_052,24/04/2019,1
Art05,LOC_052,24/04/2019,1
Art07,LOC_052,24/04/2019,2
Art08,LOC_052,24/04/2019,2
Art09,LOC_052,24/04/2019,1
Art01,LOC_053,24/04/2019,2
Art05,LOC_053,24/04/2019,1
Art04,LOC_054,24/04/2019,1
Art10,LOC_054,24/04/2019,2
Art03,LOC_055,24/04/2019,1
Art05,LOC_056,24/04/2019,2
Art10,LOC_056,24/04/2019,1
Art01,LOC_057,24/04/2019,6
Art06,LOC_057,24/04/2019,1
Art01,LOC_058,24/04/2019,3
Art07,LOC_058,24/04/2019,3
Art09,LOC_058,24/04/2019,2
Art10,LOC_058,24/04/2019,1
Art02,LOC_059,24/04/2019,1
Art05,LOC_059,24/04/2019,1
Art06,LOC_059,24/04/2019,2
Art07,LOC_059,24/04/2019,2
Art02,LOC_060,24/04/2019,2
Art03,LOC_060,24/04/2019,2
Art10,LOC_060,24/04/2019,1
Art02,LOC_061,24/04/2019,1
Art06,LOC_061,24/04/2019,1
Art07,LOC_061,24/04/2019,1
Art01,LOC_062,24/04/2019,6
Art02,LOC_062,24/04/2019,2
Art03,LOC_062,24/04/2019,2
Art04,LOC_062,24/04/2019,2
Art05,LOC_062,24/04/2019,1
Art06,LOC_062,24/04/2019,3
Art07,LOC_062,24/04/2019,3
Art08,LOC_062,24/04/2019,1
Art09,LOC_062,24/04/2019,1
Art10,LOC_062,24/04/2019,1
Art03,LOC_065,24/04/2019,1
Art06,LOC_065,24/04/2019,2
Art08,LOC_065,24/04/2019,1
Art03,LOC_066,24/04/2019,1
Art06,LOC_066,24/04/2019,1
Art08,LOC_066,24/04/2019,1
Art02,LOC_067,24/04/2019,1
Art03,LOC_067,24/04/2019,1
Art06,LOC_067,24/04/2019,1
Art08,LOC_067,24/04/2019,1
Art09,LOC_067,24/04/2019,1
Art10,LOC_067,24/04/2019,1
Art01,LOC_068,24/04/2019,2
Art02,LOC_068,24/04/2019,2
Art03,LOC_068,24/04/2019,1
Art06,LOC_068,24/04/2019,1
Art08,LOC_068,24/04/2019,1
Art09,LOC_068,24/04/2019,1
Art02,LOC_069,24/04/2019,1
Art03,LOC_069,24/04/2019,2
Art05,LOC_069,24/04/2019,1
Art07,LOC_069,24/04/2019,1
Art08,LOC_069,24/04/2019,1
Art01,LOC_070,24/04/2019,4
Art02,LOC_070,24/04/2019,4
Art03,LOC_070,24/04/2019,6
Art04,LOC_070,24/04/2019,1
Art06,LOC_070,24/04/2019,2
Art07,LOC_070,24/04/2019,2
Art10,LOC_070,24/04/2019,1
Art02,LOC_071,24/04/2019,5
Art03,LOC_071,24/04/2019,1
Art06,LOC_071,24/04/2019,1
Art10,LOC_071,24/04/2019,1
Art05,LOC_072,24/04/2019,2
Art06,LOC_072,24/04/2019,3
Art07,LOC_072,24/04/2019,1
Art09,LOC_072,24/04/2019,4
Art10,LOC_072,24/04/2019,1
Art03,LOC_073,24/04/2019,3
Art04,LOC_073,24/04/2019,2
Art06,LOC_073,24/04/2019,2
Art07,LOC_073,24/04/2019,1
Art03,LOC_074,24/04/2019,1
Art04,LOC_074,24/04/2019,1
Art06,LOC_074,24/04/2019,1
Art07,LOC_074,24/04/2019,1
Art03,LOC_075,24/04/2019,5
Art05,LOC_075,24/04/2019,1
Art06,LOC_075,24/04/2019,1
Art08,LOC_075,24/04/2019,1
Art09,LOC_075,24/04/2019,1
Art10,LOC_075,24/04/2019,1
Art02,LOC_076,24/04/2019,1
Art09,LOC_076,24/04/2019,2
Art03,LOC_077,24/04/2019,2
Art05,LOC_077,24/04/2019,1
Art06,LOC_077,24/04/2019,1
Art01,LOC_078,24/04/2019,2
Art06,LOC_078,24/04/2019,2
Art07,LOC_078,24/04/2019,3
Art08,LOC_078,24/04/2019,1
Art02,LOC_079,24/04/2019,1
Art03,LOC_079,24/04/2019,1
Art01,LOC_080,24/04/2019,2
Art03,LOC_080,24/04/2019,2
Art06,LOC_080,24/04/2019,1
Art02,LOC_081,24/04/2019,1
Art05,LOC_081,24/04/2019,1
Art07,LOC_081,24/04/2019,2
Art09,LOC_081,24/04/2019,1
Art02,LOC_082,24/04/2019,1
Art03,LOC_082,24/04/2019,1
Art01,LOC_083,24/04/2019,2
Art02,LOC_083,24/04/2019,6
Art03,LOC_083,24/04/2019,1
Art05,LOC_083,24/04/2019,3
Art06,LOC_083,24/04/2019,3
Art07,LOC_083,24/04/2019,1
Art08,LOC_083,24/04/2019,2
Art09,LOC_083,24/04/2019,2
Art10,LOC_083,24/04/2019,3
Art01,LOC_084,24/04/2019,1
Art03,LOC_084,24/04/2019,2
Art05,LOC_084,24/04/2019,1
Art08,LOC_084,24/04/2019,1
Art09,LOC_084,24/04/2019,1
Art10,LOC_084,24/04/2019,2
Art01,LOC_088,24/04/2019,3
Art02,LOC_088,24/04/2019,2
Art03,LOC_088,24/04/2019,3
Art05,LOC_088,24/04/2019,1
Art06,LOC_088,24/04/2019,4
Art10,LOC_088,24/04/2019,2
Art02,LOC_089,24/04/2019,2
Art03,LOC_089,24/04/2019,3
Art04,LOC_089,24/04/2019,2
Art07,LOC_089,24/04/2019,1
Art03,LOC_090,24/04/2019,1
Art06,LOC_090,24/04/2019,2
Art09,LOC_090,24/04/2019,1
Art03,LOC_091,24/04/2019,1
Art08,LOC_091,24/04/2019,2
Art02,LOC_093,24/04/2019,4
Art03,LOC_093,24/04/2019,6
Art07,LOC_093,24/04/2019,2
Art08,LOC_093,24/04/2019,2
Art02,LOC_094,24/04/2019,1
Art08,LOC_094,24/04/2019,1
Art05,LOC_095,24/04/2019,3
Art06,LOC_095,24/04/2019,2
Art10,LOC_095,24/04/2019,2
Art06,LOC_096,24/04/2019,2
Art10,LOC_096,24/04/2019,1
Art01,LOC_097,24/04/2019,3
Art03,LOC_097,24/04/2019,2
Art05,LOC_097,24/04/2019,3
Art10,LOC_097,24/04/2019,1
Art02,LOC_098,24/04/2019,2
Art03,LOC_098,24/04/2019,2
Art08,LOC_098,24/04/2019,1
Art05,LOC_099,24/04/2019,1
Art06,LOC_099,24/04/2019,1
Art01,LOC_100,24/04/2019,2
Art04,LOC_101,24/04/2019,2
Art02,LOC_102,24/04/2019,1
Art02,LOC_103,24/04/2019,1
Art03,LOC_103,24/04/2019,4
Art10,LOC_103,24/04/2019,1
Art02,LOC_105,24/04/2019,1
Art06,LOC_105,24/04/2019,1
Art07,LOC_105,24/04/2019,2
Art02,LOC_106,24/04/2019,4
Art06,LOC_106,24/04/2019,1
Art07,LOC_106,24/04/2019,2
Art08,LOC_106,24/04/2019,1
Art10,LOC_106,24/04/2019,1
Art02,LOC_108,24/04/2019,1
Art01,LOC_109,24/04/2019,1
Art03,LOC_109,24/04/2019,1
Art03,LOC_110,24/04/2019,2
Art06,LOC_110,24/04/2019,2
Art09,LOC_110,24/04/2019,2
Art01,LOC_111,24/04/2019,4
Art06,LOC_112,24/04/2019,1
Art01,LOC_113,24/04/2019,5
Art02,LOC_113,24/04/2019,1
Art03,LOC_114,24/04/2019,1
Art05,LOC_114,24/04/2019,1
Art07,LOC_114,24/04/2019,1
Art10,LOC_114,24/04/2019,1
Art01,LOC_115,24/04/2019,1
Art03,LOC_115,24/04/2019,1
Art07,LOC_115,24/04/2019,1
Art08,LOC_115,24/04/2019,1
Art10,LOC_115,24/04/2019,1
Art02,LOC_117,24/04/2019,1
Art09,LOC_117,24/04/2019,2
Art02,LOC_118,24/04/2019,3
Art03,LOC_118,24/04/2019,2
Art07,LOC_118,24/04/2019,1
Art08,LOC_118,24/04/2019,1
Art04,LOC_120,24/04/2019,1
Art05,LOC_120,24/04/2019,1
Art06,LOC_120,24/04/2019,1
Art07,LOC_120,24/04/2019,1
Art03,LOC_121,24/04/2019,1
Art02,LOC_122,24/04/2019,1
Art03,LOC_122,24/04/2019,3
Art04,LOC_122,24/04/2019,1
Art03,LOC_123,24/04/2019,1
Art01,LOC_124,24/04/2019,3
Art02,LOC_124,24/04/2019,3
Art03,LOC_124,24/04/2019,1
Art04,LOC_124,24/04/2019,2
Art02,LOC_125,24/04/2019,1
Art03,LOC_125,24/04/2019,1
Art06,LOC_125,24/04/2019,1
Art01,LOC_126,24/04/2019,3
Art02,LOC_127,24/04/2019,7
Art03,LOC_127,24/04/2019,8
Art04,LOC_127,24/04/2019,1
Art06,LOC_127,24/04/2019,2
Art08,LOC_127,24/04/2019,1
Art09,LOC_127,24/04/2019,2
Art10,LOC_127,24/04/2019,1
Art03,LOC_128,24/04/2019,1
Art06,LOC_128,24/04/2019,2
Art10,LOC_128,24/04/2019,1
Art02,LOC_129,24/04/2019,2
Art07,LOC_129,24/04/2019,1
Art06,LOC_130,24/04/2019,1
Art02,LOC_131,24/04/2019,1
Art06,LOC_131,24/04/2019,2
Art10,LOC_131,24/04/2019,1
Art08,LOC_132,24/04/2019,1
Art10,LOC_132,24/04/2019,1
Art02,LOC_133,24/04/2019,1
Art06,LOC_133,24/04/2019,2
Art09,LOC_133,24/04/2019,1
Art03,LOC_134,24/04/2019,1
Art08,LOC_134,24/04/2019,1
Art01,LOC_135,24/04/2019,3
Art05,LOC_136,24/04/2019,1
Art08,LOC_136,24/04/2019,1
Art01,LOC_139,24/04/2019,1
Art04,LOC_139,24/04/2019,2
Art05,LOC_139,24/04/2019,2
Art06,LOC_139,24/04/2019,1
Art08,LOC_139,24/04/2019,1
Art06,LOC_140,24/04/2019,1
Art02,LOC_142,24/04/2019,2
Art03,LOC_142,24/04/2019,4
Art07,LOC_142,24/04/2019,1
Art10,LOC_142,24/04/2019,1
Art01,LOC_143,24/04/2019,1
Art03,LOC_143,24/04/2019,1
Art06,LOC_143,24/04/2019,1
Art01,LOC_144,24/04/2019,3
Art05,LOC_144,24/04/2019,1
Art02,LOC_145,24/04/2019,1
Art02,LOC_146,24/04/2019,3
Art03,LOC_146,24/04/2019,2
Art06,LOC_146,24/04/2019,2
Art08,LOC_146,24/04/2019,1
Art09,LOC_146,24/04/2019,2
Art08,LOC_147,24/04/2019,1
Art08,LOC_148,24/04/2019,1
Art01,LOC_149,24/04/2019,3
Art02,LOC_149,24/04/2019,1
Art06,LOC_149,24/04/2019,2
Art03,LOC_150,24/04/2019,1
Art08,LOC_150,24/04/2019,1
Art09,LOC_150,24/04/2019,2
Art03,LOC_151,24/04/2019,1
Art06,LOC_151,24/04/2019,1
Art01,LOC_152,24/04/2019,3
Art03,LOC_152,24/04/2019,1
Art05,LOC_152,24/04/2019,1
Art09,LOC_152,24/04/2019,1
Art02,LOC_154,24/04/2019,2
Art03,LOC_154,24/04/2019,1
Art06,LOC_155,24/04/2019,1
Art04,LOC_156,24/04/2019,2
Art08,LOC_156,24/04/2019,1
Art02,LOC_157,24/04/2019,7
Art03,LOC_157,24/04/2019,7
Art05,LOC_157,24/04/2019,5
Art07,LOC_157,24/04/2019,2
Art09,LOC_157,24/04/2019,3
Art10,LOC_157,24/04/2019,3
Art10,LOC_159,24/04/2019,2
Art03,LOC_161,24/04/2019,2
Art05,LOC_161,24/04/2019,2
Art07,LOC_161,24/04/2019,1
Art09,LOC_161,24/04/2019,2
Art10,LOC_162,24/04/2019,1
Art04,LOC_163,24/04/2019,1
Art02,LOC_164,24/04/2019,4
Art03,LOC_164,24/04/2019,2
Art06,LOC_164,24/04/2019,2
Art09,LOC_164,24/04/2019,3
Art10,LOC_164,24/04/2019,2
Art02,LOC_165,24/04/2019,1
Art08,LOC_167,24/04/2019,1
Art10,LOC_167,24/04/2019,1
Art03,LOC_168,24/04/2019,1
Art03,LOC_169,24/04/2019,2
Art10,LOC_169,24/04/2019,1
Art02,LOC_170,24/04/2019,1
Art09,LOC_170,24/04/2019,1
Art02,LOC_171,24/04/2019,1
Art03,LOC_171,24/04/2019,3
Art06,LOC_171,24/04/2019,1
Art08,LOC_171,24/04/2019,2
Art09,LOC_171,24/04/2019,2
Art10,LOC_171,24/04/2019,1
Art02,LOC_172,24/04/2019,2
Art03,LOC_172,24/04/2019,3
Art05,LOC_172,24/04/2019,3
Art07,LOC_172,24/04/2019,2
Art08,LOC_172,24/04/2019,1
Art09,LOC_172,24/04/2019,1
Art03,LOC_173,24/04/2019,1
Art03,LOC_174,24/04/2019,2
Art09,LOC_174,24/04/2019,1
Art06,LOC_177,24/04/2019,1
Art08,LOC_177,24/04/2019,5
Art09,LOC_177,24/04/2019,1
Art10,LOC_177,24/04/2019,1
Art09,LOC_178,24/04/2019,1
Art02,LOC_180,24/04/2019,1
Art03,LOC_180,24/04/2019,1
Art10,LOC_180,24/04/2019,1
Art10,LOC_181,24/04/2019,1
Art06,LOC_182,24/04/2019,1
Art09,LOC_182,24/04/2019,2
Art04,LOC_183,24/04/2019,1
Art08,LOC_183,24/04/2019,1
Art10,LOC_183,24/04/2019,1
Art03,LOC_184,24/04/2019,1
Art02,LOC_185,24/04/2019,2
Art04,LOC_185,24/04/2019,1
Art09,LOC_185,24/04/2019,2
Art10,LOC_185,24/04/2019,1
Art02,LOC_186,24/04/2019,1
Art06,LOC_186,24/04/2019,1
Art10,LOC_186,24/04/2019,1
Art02,LOC_187,24/04/2019,1
Art03,LOC_187,24/04/2019,1
Art06,LOC_187,24/04/2019,2
Art09,LOC_187,24/04/2019,1
Art02,LOC_188,24/04/2019,4
Art03,LOC_188,24/04/2019,3
Art08,LOC_188,24/04/2019,1
Art09,LOC_188,24/04/2019,2
Art02,LOC_190,24/04/2019,2
Art03,LOC_190,24/04/2019,1
Art02,LOC_191,24/04/2019,1
Art06,LOC_192,24/04/2019,1
Art02,LOC_193,24/04/2019,2
Art03,LOC_193,24/04/2019,1
Art04,LOC_193,24/04/2019,1
Art05,LOC_193,24/04/2019,1
Art06,LOC_193,24/04/2019,3
Art07,LOC_193,24/04/2019,1
Art08,LOC_193,24/04/2019,1
Art10,LOC_193,24/04/2019,1
Art02,LOC_194,24/04/2019,1
Art03,LOC_194,24/04/2019,3
Art06,LOC_194,24/04/2019,2
Art08,LOC_194,24/04/2019,1
Art10,LOC_194,24/04/2019,1
Art01,LOC_197,24/04/2019,1
Art02,LOC_197,24/04/2019,1
Art04,LOC_197,24/04/2019,1
Art09,LOC_197,24/04/2019,1
Art02,LOC_198,24/04/2019,2
Art08,LOC_198,24/04/2019,1
Art02,LOC_200,24/04/2019,2
Art05,LOC_200,24/04/2019,2
Art08,LOC_200,24/04/2019,1
Art02,LOC_201,24/04/2019,1
Art09,LOC_201,24/04/2019,1
Art09,LOC_202,24/04/2019,1
Art07,LOC_204,24/04/2019,1
Art02,LOC_205,24/04/2019,3
Art04,LOC_205,24/04/2019,1
Art07,LOC_205,24/04/2019,2
Art01,LOC_206,24/04/2019,1
Art06,LOC_206,24/04/2019,1
Art08,LOC_207,24/04/2019,1
Art10,LOC_207,24/04/2019,1
Art02,LOC_208,24/04/2019,2
Art04,LOC_208,24/04/2019,1
Art06,LOC_208,24/04/2019,1
Art07,LOC_208,24/04/2019,1
Art06,LOC_209,24/04/2019,1
Art07,LOC_209,24/04/2019,1
Art08,LOC_209,24/04/2019,1
Art02,LOC_210,24/04/2019,1
Art04,LOC_210,24/04/2019,2
Art09,LOC_210,24/04/2019,1
Art02,LOC_211,24/04/2019,1
Art02,LOC_212,24/04/2019,4
Art03,LOC_212,24/04/2019,1
Art04,LOC_212,24/04/2019,1
Art05,LOC_212,24/04/2019,1
Art07,LOC_212,24/04/2019,1
Art10,LOC_212,24/04/2019,1
Art06,LOC_213,24/04/2019,1
Art01,LOC_214,24/04/2019,3
Art06,LOC_214,24/04/2019,1
Art02,LOC_215,24/04/2019,1
Art06,LOC_215,24/04/2019,2
Art07,LOC_215,24/04/2019,2
Art08,LOC_215,24/04/2019,1
Art10,LOC_215,24/04/2019,1
Art01,LOC_217,24/04/2019,3
Art02,LOC_217,24/04/2019,12
Art03,LOC_217,24/04/2019,24
Art05,LOC_217,24/04/2019,10
Art06,LOC_217,24/04/2019,15
Art07,LOC_217,24/04/2019,5
Art10,LOC_217,24/04/2019,4
Art01,LOC_218,24/04/2019,1
Art06,LOC_218,24/04/2019,1
Art07,LOC_218,24/04/2019,3
Art07,LOC_219,24/04/2019,1
Art09,LOC_221,24/04/2019,1
Art01,LOC_222,24/04/2019,3
Art06,LOC_222,24/04/2019,1
Art07,LOC_222,24/04/2019,1
Art08,LOC_222,24/04/2019,1
Art02,LOC_223,24/04/2019,3
Art07,LOC_224,24/04/2019,1
Art03,LOC_225,24/04/2019,1
Art04,LOC_225,24/04/2019,1
Art08,LOC_225,24/04/2019,1
Art10,LOC_225,24/04/2019,1
Art02,LOC_226,24/04/2019,12
Art03,LOC_226,24/04/2019,3
Art06,LOC_226,24/04/2019,7
Art07,LOC_226,24/04/2019,3
Art08,LOC_226,24/04/2019,1
Art09,LOC_226,24/04/2019,1
Art10,LOC_226,24/04/2019,1
Art01,LOC_227,24/04/2019,3
Art03,LOC_227,24/04/2019,1
Art06,LOC_227,24/04/2019,1
Art01,LOC_228,24/04/2019,3
Art02,LOC_228,24/04/2019,1
Art03,LOC_228,24/04/2019,1
Art04,LOC_228,24/04/2019,3
Art05,LOC_228,24/04/2019,1
Art06,LOC_228,24/04/2019,1
Art10,LOC_228,24/04/2019,2
Art04,LOC_229,24/04/2019,1
Art05,LOC_229,24/04/2019,1
Art03,LOC_230,24/04/2019,2
Art08,LOC_230,24/04/2019,2
Art10,LOC_230,24/04/2019,1
Art09,LOC_231,24/04/2019,1
Art03,LOC_232,24/04/2019,3
Art05,LOC_232,24/04/2019,2
Art06,LOC_232,24/04/2019,1
Art07,LOC_232,24/04/2019,2
Art09,LOC_232,24/04/2019,3
Art01,LOC_233,24/04/2019,2
Art03,LOC_233,24/04/2019,1
Art06,LOC_233,24/04/2019,1
Art08,LOC_233,24/04/2019,1
Art10,LOC_236,24/04/2019,2
Art04,LOC_237,24/04/2019,2
Art01,LOC_238,24/04/2019,2
Art04,LOC_238,24/04/2019,1
Art08,LOC_238,24/04/2019,1
Art09,LOC_238,24/04/2019,1
Art02,LOC_239,24/04/2019,1
Art03,LOC_239,24/04/2019,1
Art06,LOC_239,24/04/2019,1
Art08,LOC_239,24/04/2019,1
Art06,LOC_240,24/04/2019,1
Art03,LOC_241,24/04/2019,1
Art04,LOC_241,24/04/2019,1
Art06,LOC_241,24/04/2019,1
Art02,LOC_242,24/04/2019,1
Art03,LOC_242,24/04/2019,1
Art07,LOC_242,24/04/2019,1
Art09,LOC_242,24/04/2019,1
Art10,LOC_242,24/04/2019,2
Art02,LOC_243,24/04/2019,1
Art03,LOC_243,24/04/2019,3
Art06,LOC_243,24/04/2019,1
Art02,LOC_244,24/04/2019,1
Art02,LOC_245,24/04/2019,1
Art03,LOC_245,24/04/2019,6
Art06,LOC_245,24/04/2019,1
Art07,LOC_245,24/04/2019,1
Art08,LOC_245,24/04/2019,1
Art10,LOC_245,24/04/2019,1
Art01,LOC_246,24/04/2019,1
Art02,LOC_246,24/04/2019,7
Art03,LOC_246,24/04/2019,6
Art05,LOC_246,24/04/2019,8
Art06,LOC_246,24/04/2019,3
Art07,LOC_246,24/04/2019,1
Art10,LOC_246,24/04/2019,2
Art02,LOC_247,24/04/2019,1
Art06,LOC_247,24/04/2019,2
